record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
1180,BR-9787,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2018,Post-Merger,2017-04-01,8.59,2.95,41.87,1.11,47.01,12.69,412.06,483.75
1181,BR-9405,State Bank of India (Consolidated),Bhopal,Urban,2020,Post-Merger,2017-04-01,5.69,2.31,47.86,0.41,46.8,12.81,499.12,666.12
1182,BR-5896,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,8.27,5.23,52.27,-1.14,40.9,12.28,1000.47,1268.35
1183,BR-6774,State Bank of Mysore,Bengaluru,Metro,2017,Pre-Merger,2017-04-01,13.07,7.29,52.41,-0.88,43.56,10.12,557.06,731.29
1184,BR-2897,State Bank of India (Parent),Chennai,Rural,2014,Pre-Merger,2017-04-01,7.39,4.68,54.12,0.15,39.35,9.5,1030.0,1298.73
1185,BR-1529,State Bank of Hyderabad,Kolkata,Semi-Urban,2014,Pre-Merger,2017-04-01,6.46,4.36,56.55,-0.07,40.93,12.34,1072.85,1402.81
1186,BR-3959,State Bank of Bikaner and Jaipur,Kolkata,Semi-Urban,2014,Pre-Merger,2017-01-04,11.93,5.7,55.230000000000004,-0.4,41.28,12.48,719.95,844.95
1187,BR-8595,State Bank of India (Consolidated),Mumbai Metro,Rural,2021,Post-Merger,2017-04-01,8.46,3.12,44.91,0.72,47.96,14.96,149.93,178.55
1188,BR-2488,State Bank of Mysore,Chandigarh,Urban,2015,Pre-Merger,2017-01-04,8.73,4.7,52.26,0.59,46.85,12.05,477.76,669.41
1189,BR-3450,State Bank of India (Consolidated),Jaipur,Rural,2018,Post-Merger,2017-01-04,7.99,3.47,51.11,1.01,51.25,15.84,821.6,1023.55
1190,BR-9265,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,2017-01-04,3.26,1.33,41.49,0.76,45.49,12.86,1208.0,1625.78
1191,BR-9070,State Bank of India (Consolidated),Ahmedabad,Metro,2020,Post-Merger,2017-04-01,4.04,1.26,42.81,0.91,51.11,13.68,1062.63,1462.06
1192,BR-6125,State Bank of India (Parent),Lucknow,Metro,2014,Pre-Merger,2017-04-01,12.04,6.78,56.92,1.09,37.51,12.07,959.19,1150.18
1193,BR-8075,State Bank of India (Parent),Chandigarh,Urban,2015,Pre-Merger,2017-01-04,10.55,6.41,54.75,0.1,47.83,12.26,927.95,1194.52
1194,BR-7074,State Bank of India (Consolidated),Jaipur,Metro,2018,Post-Merger,2017-04-01,3.57,1.57,47.19,0.86,41.28,14.42,1349.96,1646.11
1195,BR-1553,State Bank of India (Consolidated),Mumbai Metro,Rural,2018,Post-Merger,2017-04-01,3.51,1.45,47.89,0.28,42.32,14.64,1355.53,1815.01
1196,BR-7772,State Bank of India (Parent),Lucknow,Semi-Urban,2015,Pre-Merger,2017-04-01,13.23,8.17,48.44,0.42,39.67,13.09,630.22,851.88
1197,BR-9113,State Bank of India (Parent),Jaipur,Metro,2014,Pre-Merger,2017-04-01,8.08,4.83,49.96,0.4,44.3,11.16,1147.32,1532.98
1198,BR-8036,State Bank of India (Consolidated),Lucknow,Urban,2020,Post-Merger,2017-04-01,8.5,3.18,50.8,0.72,48.79,14.36,597.93,803.81
1199,BR-7984,State Bank of India (Consolidated),Lucknow,Semi-Urban,2019,Post-Merger,2017-04-01,7.74,3.32,44.45,0.68,51.64,13.33,944.95,1088.53
1200,BR-9813,State Bank of Patiala,Hyderabad,Semi-Urban,2016,Pre-Merger,2017-04-01,2.68,1.45,47.81,-0.07,35.3,11.97,375.47,448.88
1201,BR-7085,State Bank of India (Consolidated),Kolkata,Urban,2021,Post-Merger,2017-01-04,2.98,0.92,53.88,1.07,49.62,12.57,111.73,155.6
1202,BR-2440,State Bank of India (Parent),Chennai,Metro,2015,Pre-Merger,2017-04-01,12.08,7.79,47.72,0.44,38.58,12.89,459.43,560.49
1203,BR-9662,State Bank of Mysore,Chandigarh,Urban,2016,Pre-Merger,2017-04-01,8.91,5.89,55.19,1.2,38.23,11.49,789.35,967.49
1204,BR-1740,State Bank of Hyderabad,Bengaluru,Urban,2015,Pre-Merger,2017-04-01,9.72,5.05,50.33,-0.05,37.4,11.94,125.22,168.68
1205,BR-7638,State Bank of India (Consolidated),Delhi NCR,Metro,2018,Post-Merger,2017-01-04,3.55,0.98,54.45,0.99,39.42,13.5,1221.62,1446.07
1206,BR-2975,State Bank of Mysore,Mumbai Metro,Urban,2015,Pre-Merger,2017-04-01,16.42,10.22,63.8,1.2,37.39,13.22,580.93,819.98
1207,BR-5809,State Bank of Bikaner and Jaipur,Jaipur,Urban,2015,Pre-Merger,2017-04-01,13.54,8.73,53.4,0.19,47.88,13.29,1324.24,1873.98
1208,BR-2208,State Bank of India (Consolidated),Ahmedabad,Rural,2019,Post-Merger,2017-04-01,2.86,1.28,43.84,1.37,45.7,13.6,216.43,303.07
1209,BR-1495,State Bank of Travancore,Jaipur,Rural,2017,Pre-Merger,2017-04-01,6.63,4.43,50.74,0.64,42.89,11.78,116.96,142.82
1210,BR-1849,State Bank of India (Consolidated),Jaipur,Semi-Urban,2019,Post-Merger,2017-04-01,5.28,1.59,47.99,0.76,43.2,12.47,507.54,600.36
1211,BR-8855,State Bank of Patiala,Jaipur,Rural,2017,Pre-Merger,2017-01-04,8.21,5.02,54.71,0.44,38.75,11.1,1243.47,1769.86
1212,BR-2927,State Bank of India (Parent),Jaipur,Metro,2014,Pre-Merger,2017-01-04,11.76,7.71,49.3,0.54,40.91,12.55,928.26,1112.16
1213,BR-2058,State Bank of India (Consolidated),Chandigarh,Urban,2019,Post-Merger,2017-04-01,6.92,2.46,43.58,0.7,43.92,15.51,1084.7,1449.77
1214,BR-3930,State Bank of India (Parent),Hyderabad,Semi-Urban,2015,Pre-Merger,2017-01-04,10.02,6.7,57.69,0.31,40.61,11.12,1411.95,1722.31
1215,BR-6251,State Bank of India (Consolidated),Ahmedabad,Urban,2021,Post-Merger,2017-04-01,4.89,1.86,47.26,1.18,49.08,14.63,843.58,1187.02
1216,BR-3256,State Bank of India (Parent),Kolkata,Metro,2016,Pre-Merger,2017-04-01,8.81,4.75,57.91,0.76,40.2,12.95,798.88,1005.74
1217,BR-3781,State Bank of Mysore,Jaipur,Urban,2017,Pre-Merger,2017-04-01,12.96,6.82,61.58,0.19,45.76,12.11,671.74,897.04
1218,BR-4522,State Bank of Mysore,Bhopal,Semi-Urban,2017,Pre-Merger,2017-04-01,9.62,5.27,53.06,-0.01,38.14,12.29,273.44,329.31
1219,BR-8315,State Bank of India (Consolidated),Delhi NCR,Urban,2019,Post-Merger,2017-04-01,4.42,1.31,46.26,1.01,46.32,13.74,1495.4,1764.1
1220,BR-9152,State Bank of Mysore,Chennai,Rural,2016,Pre-Merger,2017-04-01,10.09,5.84,50.94,-0.37,42.28,12.08,1214.03,1563.14
1221,BR-9056,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,2017-01-04,6.92,2.94,42.21,0.41,48.33,15.57,1245.6,1499.0
1222,BR-1701,State Bank of India (Consolidated),Kolkata,Semi-Urban,2020,Post-Merger,2017-01-04,8.81,2.45,45.61,0.68,45.98,13.42,1095.8,1382.73
1223,BR-6173,State Bank of India (Consolidated),Kolkata,Metro,2021,Post-Merger,2017-01-04,5.43,1.58,48.92,1.27,41.04,14.69,913.43,1258.88
1224,BR-2353,State Bank of Bikaner and Jaipur,Chennai,Metro,2017,Pre-Merger,2017-04-01,11.38,5.95,55.82,1.16,40.96,13.23,1416.82,2008.43
1225,BR-7668,State Bank of India (Consolidated),Chennai,Metro,2020,Post-Merger,2017-04-01,2.78,0.86,51.25,0.87,39.28,13.73,662.03,811.44
1226,BR-9441,State Bank of India (Consolidated),Lucknow,Semi-Urban,2018,Post-Merger,2017-04-01,11.48,3.56,46.61,1.0,50.35,13.76,212.97,256.56
1227,BR-4238,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2018,Post-Merger,2017-01-04,5.23,1.99,47.26,0.81,44.5,11.5,1368.84,1643.11
1228,BR-1812,State Bank of India (Consolidated),Delhi NCR,Urban,2018,Post-Merger,2017-04-01,9.6,4.1,45.32,1.21,41.96,12.9,575.0,746.38
1229,BR-9294,State Bank of Bikaner and Jaipur,Delhi NCR,Urban,2016,Pre-Merger,2017-01-04,10.66,5.86,59.4,1.2,37.29,11.97,410.55,504.76
1230,BR-5767,State Bank of India (Consolidated),Bengaluru,Metro,2018,Post-Merger,2017-04-01,4.92,2.15,45.85,0.63,48.16,14.91,228.76,320.47
1231,BR-9726,State Bank of India (Consolidated),Chandigarh,Urban,2020,Post-Merger,2017-04-01,6.38,2.39,43.99,1.23,37.82,12.84,1475.88,1715.8
1232,BR-5703,State Bank of India (Parent),Bengaluru,Semi-Urban,2016,Pre-Merger,2017-01-04,6.57,4.34,54.18,0.14,40.64,11.84,325.15,398.53
1233,BR-9207,State Bank of India (Consolidated),Lucknow,Urban,2018,Post-Merger,2017-04-01,3.87,1.17,48.22,0.23,46.46,13.98,1176.22,1687.26
1234,BR-8067,State Bank of Travancore,Mumbai Metro,Urban,2014,Pre-Merger,2017-01-04,16.27,8.38,51.93,1.2,38.72,11.5,709.12,978.92
1235,BR-6333,State Bank of Hyderabad,Mumbai Metro,Rural,2015,Pre-Merger,2017-04-01,8.52,4.87,54.06,0.21,42.85,11.68,953.37,1339.27
1236,BR-3736,State Bank of India (Consolidated),Delhi NCR,Rural,2018,Post-Merger,2017-01-04,5.54,2.1,39.41,0.89,46.26,16.1,944.09,1197.15
1237,BR-7569,State Bank of India (Parent),Chandigarh,Urban,2015,Pre-Merger,2017-04-01,15.16,9.62,57.02,0.26,34.92,12.24,619.54,720.77
1238,BR-1557,State Bank of Hyderabad,Delhi NCR,Semi-Urban,2014,Pre-Merger,2017-01-04,7.5,5.08,54.45,0.66,38.36,12.57,706.43,983.85
1239,BR-4877,State Bank of India (Parent),Kolkata,Urban,2016,Pre-Merger,2017-04-01,9.44,5.08,59.24,0.21,45.2,12.54,622.26,866.79
1240,BR-4302,State Bank of India (Parent),Thiruvananthapuram,Urban,2015,Pre-Merger,2017-04-01,14.96,8.99,56.69,-0.07,36.72,13.14,1114.84,1615.13
1241,BR-3560,State Bank of India (Consolidated),Kolkata,Urban,2021,Post-Merger,2017-04-01,6.8,2.18,49.54,0.76,44.82,13.94,1057.69,1239.82
1242,BR-6835,State Bank of India (Consolidated),Hyderabad,Metro,2019,Post-Merger,2017-04-01,5.77,1.82,50.61,0.88,48.01,11.67,991.83,1263.98
1243,BR-8048,State Bank of India (Parent),Bhopal,Urban,2017,Pre-Merger,2017-01-04,11.87,7.16,54.4,0.56,44.55,12.12,925.35,1255.74
1244,BR-9530,State Bank of Bikaner and Jaipur,Hyderabad,Urban,2014,Pre-Merger,2017-04-01,10.26,5.85,59.78,0.29,39.38,12.34,849.88,981.77
1245,BR-5570,State Bank of India (Parent),Chennai,Urban,2016,Pre-Merger,2017-04-01,5.36,3.01,52.14,-0.42,36.98,12.9,1044.96,1275.74
1246,BR-1232,State Bank of India (Consolidated),Bhopal,Urban,2019,Post-Merger,2017-04-01,4.93,1.94,45.32,0.63,40.9,15.24,1463.01,1880.63
1247,BR-7025,State Bank of India (Consolidated),Bhopal,Rural,2020,Post-Merger,2017-04-01,6.85,1.87,47.8,0.3,44.75,12.95,1195.12,1624.34
1248,BR-8784,State Bank of Hyderabad,Jaipur,Semi-Urban,2015,Pre-Merger,2017-04-01,9.63,5.8,57.65,-0.66,33.81,11.6,175.4,215.01
1249,BR-2091,State Bank of India (Parent),Chandigarh,Semi-Urban,2017,Pre-Merger,2017-04-01,11.3,6.12,59.46,1.14,39.57,10.15,459.4,558.3
1250,BR-5846,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2020,Post-Merger,2017-04-01,6.58,2.78,46.6,0.32,46.72,14.96,460.55,546.65
1251,BR-9767,State Bank of Hyderabad,Chandigarh,Metro,2015,Pre-Merger,2017-04-01,15.61,7.97,55.95,1.13,43.58,12.97,401.32,578.95
1252,BR-7066,State Bank of Mysore,Chandigarh,Rural,2016,Pre-Merger,2017-04-01,12.11,6.79,42.0,0.3,45.56,10.7,266.1,363.23
1253,BR-4796,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2021,Post-Merger,2017-04-01,3.25,1.15,42.95,0.44,48.91,14.64,234.51,335.26
1254,BR-9777,State Bank of Hyderabad,Thiruvananthapuram,Urban,2015,Pre-Merger,2017-04-01,15.39,8.54,55.4,-0.49,32.73,10.96,1035.05,1404.72
1255,BR-7804,State Bank of Mysore,Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,14.29,7.18,49.97,-0.36,36.39,11.29,979.32,1328.5
1256,BR-3873,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2019,Post-Merger,2017-01-04,8.0,1.99,47.26,0.82,45.85,14.24,571.87,754.89
1257,BR-4173,State Bank of India (Parent),Kolkata,Rural,2015,Pre-Merger,2017-04-01,13.07,7.83,54.78,0.82,41.89,13.29,912.67,1222.88
1258,BR-8649,State Bank of India (Parent),Thiruvananthapuram,Urban,2016,Pre-Merger,2017-04-01,13.28,6.68,49.93,-0.01,42.58,12.59,447.24,558.02
1259,BR-9298,State Bank of Mysore,Hyderabad,Semi-Urban,2014,Pre-Merger,2017-01-04,15.61,8.89,49.23,1.07,35.28,10.4,292.07,368.18
1260,BR-4739,State Bank of India (Consolidated),Bengaluru,Rural,2021,Post-Merger,2017-04-01,7.27,1.87,44.44,0.57,35.7,14.21,1115.23,1363.62
1261,BR-4450,State Bank of India (Parent),Kolkata,Urban,2017,Pre-Merger,2017-04-01,9.73,6.24,54.86,1.01,40.36,12.75,1395.17,1647.15
1262,BR-8732,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2021,Post-Merger,2017-01-04,2.53,1.99,47.26,1.08,46.57,11.54,591.16,682.68
1263,BR-6761,State Bank of Patiala,Delhi NCR,Metro,2014,Pre-Merger,2017-04-01,10.98,5.6,54.55,-0.73,45.0,11.75,449.89,633.11
1264,BR-2376,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2016,Pre-Merger,2017-01-04,13.05,7.54,55.06,-0.02,38.99,13.83,676.73,796.16
1265,BR-3692,State Bank of Travancore,Kolkata,Semi-Urban,2015,Pre-Merger,2017-04-01,10.33,6.14,51.32,1.0,41.19,10.91,104.98,128.64
1266,BR-6408,State Bank of India (Consolidated),Lucknow,Urban,2018,Post-Merger,2017-04-01,8.38,2.79,37.0,0.35,45.87,14.8,1209.93,1547.64
1267,BR-2041,State Bank of India (Consolidated),Bhopal,Semi-Urban,2019,Post-Merger,2017-04-01,7.69,2.42,47.17,1.24,48.86,14.5,651.49,938.21
1268,BR-3984,State Bank of India (Consolidated),Bhopal,Urban,2020,Post-Merger,2017-04-01,8.67,3.33,43.93,0.49,46.14,16.29,1050.25,1292.68
1269,BR-9448,State Bank of Bikaner and Jaipur,Hyderabad,Urban,2017,Pre-Merger,2017-01-04,11.56,6.72,56.58,0.89,50.6,12.31,1393.99,1695.1
1270,BR-1201,State Bank of Mysore,Bengaluru,Semi-Urban,2015,Pre-Merger,2017-04-01,10.44,5.4,59.52,0.17,37.74,13.09,1036.89,1205.87
1271,BR-9219,State Bank of India (Consolidated),Delhi NCR,Urban,2019,Post-Merger,2017-01-04,7.59,3.22,45.61,1.05,54.42,14.79,648.46,761.82
1272,BR-6817,State Bank of India (Parent),Chennai,Urban,2016,Pre-Merger,2017-04-01,12.14,6.25,50.91,-0.74,32.31,13.0,1201.67,1396.1
1273,BR-9561,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2019,Post-Merger,2017-01-04,6.52,2.02,47.23,0.22,42.28,13.92,560.12,664.74
1274,BR-5881,State Bank of India (Consolidated),Lucknow,Metro,2020,Post-Merger,2017-04-01,4.22,1.66,42.44,1.45,43.2,12.53,920.79,1155.8
1275,BR-7443,State Bank of Hyderabad,Jaipur,Semi-Urban,2014,Pre-Merger,2017-04-01,9.32,5.43,47.83,-0.49,43.86,10.56,713.95,847.32
1276,BR-7698,State Bank of Hyderabad,Hyderabad,Semi-Urban,2017,Pre-Merger,2017-04-01,11.3,6.78,50.31,1.2,38.2,12.55,1445.02,1986.97
1277,BR-5898,State Bank of India (Consolidated),Jaipur,Urban,2019,Post-Merger,2017-04-01,6.42,1.63,51.72,0.77,47.1,12.25,682.29,834.2
1278,BR-9989,State Bank of Bikaner and Jaipur,Bengaluru,Metro,2017,Pre-Merger,2017-04-01,4.8,3.25,54.44,-0.06,36.73,11.8,1448.44,2077.12
1279,BR-4784,State Bank of Patiala,Ahmedabad,Metro,2016,Pre-Merger,2017-01-04,12.3,7.28,58.25,1.2,43.12,11.11,1352.13,1856.94
1280,BR-4722,State Bank of India (Consolidated),Mumbai Metro,Urban,2019,Post-Merger,2017-04-01,4.86,1.92,47.55,0.34,48.18,13.46,89.36,108.75
1281,BR-7586,State Bank of India (Consolidated),Chennai,Urban,2019,Post-Merger,2017-04-01,4.93,1.28,44.36,0.31,40.22,14.76,700.15,942.15
1282,BR-2532,State Bank of India (Parent),Thiruvananthapuram,Urban,2014,Pre-Merger,2017-01-04,13.33,6.8,52.42,-0.52,43.28,10.84,379.98,458.39
1283,BR-7565,State Bank of India (Consolidated),Hyderabad,Rural,2021,Post-Merger,2017-04-01,2.92,0.76,47.78,0.13,48.36,13.44,149.98,215.24
1284,BR-5418,State Bank of India (Parent),Thiruvananthapuram,Metro,2017,Pre-Merger,2017-04-01,6.64,4.03,56.24,-0.21,39.32,13.01,719.29,876.45
1285,BR-3035,State Bank of Patiala,Kolkata,Rural,2017,Pre-Merger,2017-04-01,10.76,7.05,52.95,0.67,42.13,12.1,960.56,1276.45
1286,BR-4147,State Bank of India (Consolidated),Bengaluru,Metro,2021,Post-Merger,2017-04-01,3.49,0.97,46.98,0.69,55.3,14.69,88.43,107.41
1287,BR-3809,State Bank of Travancore,Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,5.84,3.09,57.45,0.83,42.01,11.2,914.08,1136.41
1288,BR-8546,State Bank of India (Consolidated),Chennai,Semi-Urban,2021,Post-Merger,2017-04-01,8.38,2.81,41.33,1.18,45.21,13.66,1401.28,1874.76
1289,BR-9643,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-01-04,13.78,8.7,54.79,1.2,36.06,11.08,413.5,517.84
1290,BR-4223,State Bank of Travancore,Thiruvananthapuram,Rural,2015,Pre-Merger,2017-01-04,10.47,5.78,50.32,-0.05,47.79,9.5,375.76,500.73
1291,BR-7603,State Bank of Hyderabad,Kolkata,Urban,2015,Pre-Merger,2017-04-01,15.23,8.52,53.91,0.86,40.94,11.25,502.68,644.63
1292,BR-2686,State Bank of India (Consolidated),Lucknow,Urban,2020,Post-Merger,2017-04-01,4.44,1.67,46.79,1.27,45.59,15.82,615.81,836.9
1293,BR-6877,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2020,Post-Merger,2017-01-04,4.67,1.89,45.09,0.99,43.4,13.37,609.31,836.87
1294,BR-2767,State Bank of India (Consolidated),Kolkata,Rural,2018,Post-Merger,2017-01-04,7.31,3.25,48.97,0.53,51.31,13.92,1018.78,1305.82
1295,BR-9657,State Bank of Patiala,Bengaluru,Urban,2017,Pre-Merger,2017-04-01,12.26,6.94,62.5,0.75,37.3,11.98,1448.43,1839.64
1296,BR-6273,State Bank of India (Parent),Jaipur,Semi-Urban,2016,Pre-Merger,2017-01-04,6.94,3.83,49.4,0.55,45.53,12.37,810.12,1097.75
1297,BR-5637,State Bank of India (Consolidated),Chandigarh,Rural,2018,Post-Merger,2017-04-01,4.04,1.07,43.37,0.8,38.62,13.27,1005.07,1303.24
1298,BR-8426,State Bank of Hyderabad,Kolkata,Metro,2016,Pre-Merger,2017-04-01,10.23,6.86,60.24,0.39,41.46,13.99,999.53,1271.41
1299,BR-1418,State Bank of India (Consolidated),Chennai,Rural,2019,Post-Merger,2017-01-04,4.25,1.73,46.46,0.89,45.94,13.17,252.7,349.23
1300,BR-5669,State Bank of Patiala,Lucknow,Rural,2016,Pre-Merger,2017-04-01,9.38,5.91,55.65,-0.26,40.16,12.29,1294.59,1840.75
1301,BR-3587,State Bank of India (Consolidated),Mumbai Metro,Rural,2020,Post-Merger,2017-04-01,8.64,3.55,51.29,0.34,49.65,15.08,104.31,141.82
1302,BR-4800,State Bank of India (Consolidated),Delhi NCR,Urban,2019,Post-Merger,2017-04-01,5.41,2.32,48.56,0.55,42.89,13.76,629.06,889.53
1303,BR-4129,State Bank of India (Parent),Mumbai Metro,Urban,2016,Pre-Merger,2017-04-01,7.41,4.06,54.95,1.15,42.16,12.98,1230.67,1472.95
1304,BR-9331,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2020,Post-Merger,2017-04-01,6.09,2.51,49.35,1.31,37.25,15.63,1461.25,1926.01
1305,BR-9644,State Bank of India (Consolidated),Jaipur,Semi-Urban,2020,Post-Merger,2017-04-01,5.44,2.26,47.24,1.13,49.93,13.87,1408.24,1983.9
1306,BR-5272,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2019,Post-Merger,2017-04-01,4.76,1.64,48.27,1.22,45.57,13.42,149.62,175.26
1307,BR-7389,State Bank of Mysore,Delhi NCR,Metro,2016,Pre-Merger,2017-04-01,11.42,7.21,51.22,0.8,40.47,11.63,169.78,235.76
1308,BR-3389,State Bank of India (Consolidated),Kolkata,Metro,2020,Post-Merger,2017-04-01,4.48,1.55,41.65,0.29,44.68,12.46,966.98,1152.39
1309,BR-7241,State Bank of India (Consolidated),Lucknow,Urban,2020,Post-Merger,2017-04-01,3.32,0.91,46.86,0.7,43.3,14.36,1469.08,1897.12
1310,BR-4770,State Bank of India (Consolidated),Kolkata,Semi-Urban,2018,Post-Merger,2017-01-04,6.03,2.24,50.14,1.08,49.02,14.7,1053.28,1380.01
1311,BR-3910,Bharatiya Mahila Bank,Lucknow,Rural,2016,Pre-Merger,2017-04-01,20.42,10.35,57.85,0.34,46.23,10.75,1303.2,1575.59
1312,BR-7861,State Bank of India (Consolidated),Lucknow,Rural,2018,Post-Merger,2017-04-01,3.78,0.95,43.2,0.44,45.32,13.17,858.63,1011.36
1313,BR-1137,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2020,Post-Merger,2017-04-01,3.78,1.37,44.78,1.6,48.92,14.19,823.03,1149.2
1314,BR-1333,State Bank of India (Parent),Bhopal,Urban,2016,Pre-Merger,2017-04-01,9.08,6.14,64.9,0.48,36.44,13.76,1141.49,1610.73
1315,BR-8660,State Bank of India (Parent),Lucknow,Rural,2015,Pre-Merger,2017-04-01,7.44,4.52,53.08,0.63,46.0,12.41,1265.61,1570.39
1316,BR-8854,State Bank of Patiala,Bengaluru,Metro,2014,Pre-Merger,2017-01-04,5.62,2.92,55.81,1.2,35.03,12.33,1100.56,1293.64
1317,BR-4584,State Bank of India (Consolidated),Ahmedabad,Metro,2019,Post-Merger,2017-04-01,4.29,1.63,43.48,0.61,55.75,16.32,111.87,161.88
1318,BR-5215,State Bank of Mysore,Chandigarh,Rural,2017,Pre-Merger,2017-04-01,3.99,2.64,61.86,1.2,39.38,13.27,867.2,1157.38
1319,BR-2116,State Bank of India (Parent),Chandigarh,Metro,2017,Pre-Merger,2017-04-01,10.32,5.72,60.39,-0.08,40.59,12.36,1118.35,1513.1
1320,BR-7628,State Bank of India (Consolidated),Chandigarh,Metro,2018,Post-Merger,2017-04-01,6.95,1.8,46.85,0.97,46.47,11.9,1217.72,1573.81
1321,BR-5649,State Bank of India (Consolidated),Chennai,Metro,2018,Post-Merger,2017-01-04,6.63,2.12,47.26,0.82,44.79,14.62,1117.36,1562.75
1322,BR-7353,State Bank of India (Consolidated),Jaipur,Urban,2021,Post-Merger,2017-04-01,6.35,2.29,43.57,1.08,43.79,13.19,82.5,97.85
1323,BR-7277,State Bank of Patiala,Chandigarh,Metro,2017,Pre-Merger,2017-01-04,18.41,9.69,51.94,-0.18,34.13,12.85,396.63,529.44
1324,BR-8908,State Bank of Mysore,Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,11.95,6.08,53.69,0.3,40.4,11.13,1403.27,1674.89
1325,BR-7501,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2019,Post-Merger,2017-04-01,5.94,2.03,42.71,0.55,49.39,14.57,1069.73,1324.68
1326,BR-5745,Bharatiya Mahila Bank,Thiruvananthapuram,Metro,2016,Pre-Merger,2017-04-01,13.4,8.21,53.17,0.16,33.31,13.23,1179.46,1549.51
1327,BR-5278,State Bank of India (Consolidated),Kolkata,Rural,2020,Post-Merger,2017-04-01,4.83,1.51,53.51,1.0,47.27,14.16,735.37,913.02
1328,BR-1970,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,2017-04-01,6.22,1.8,43.86,0.36,42.82,14.05,154.8,191.62
1329,BR-9924,State Bank of India (Consolidated),Ahmedabad,Urban,2021,Post-Merger,2017-04-01,6.05,1.63,43.59,0.89,50.41,13.39,621.72,733.3
1330,BR-9356,State Bank of India (Consolidated),Ahmedabad,Urban,2018,Post-Merger,2017-04-01,8.97,3.82,43.27,0.73,42.08,13.71,103.63,142.54
1331,BR-8523,State Bank of India (Consolidated),Bhopal,Semi-Urban,2019,Post-Merger,2017-01-04,2.92,0.75,51.88,1.06,45.75,14.56,273.76,361.5
1332,BR-1193,State Bank of India (Consolidated),Kolkata,Urban,2018,Post-Merger,2017-04-01,6.05,1.99,48.6,0.89,43.57,14.43,102.83,123.45
1333,BR-3673,State Bank of India (Parent),Delhi NCR,Semi-Urban,2015,Pre-Merger,2017-04-01,3.63,1.96,56.15,1.2,41.54,12.6,685.81,857.57
1334,BR-3434,Bharatiya Mahila Bank,Bengaluru,Urban,2014,Pre-Merger,2017-04-01,5.89,3.8,58.18,0.82,46.66,11.51,629.21,893.23
1335,BR-5211,State Bank of Bikaner and Jaipur,Thiruvananthapuram,Semi-Urban,2016,Pre-Merger,2017-01-04,13.52,8.03,54.39,-0.43,38.15,12.69,1139.48,1351.78
1336,BR-5599,State Bank of India (Parent),Delhi NCR,Semi-Urban,2014,Pre-Merger,2017-04-01,2.1,1.35,54.6,-0.88,35.73,12.87,1100.55,1446.27
1337,BR-9497,State Bank of Bikaner and Jaipur,Bhopal,Metro,2015,Pre-Merger,2017-01-04,10.66,5.84,48.3,0.15,37.33,9.5,1110.45,1475.82
1338,BR-7602,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2019,Post-Merger,2017-01-04,4.2,1.29,53.87,1.32,45.61,15.94,803.35,1098.66
1339,BR-2394,State Bank of India (Consolidated),Jaipur,Urban,2019,Post-Merger,2017-01-04,2.75,0.69,41.79,0.66,45.8,15.79,860.89,1059.66
1340,BR-2111,State Bank of India (Parent),Chandigarh,Metro,2015,Pre-Merger,2017-04-01,9.86,5.55,50.36,0.78,44.56,11.27,332.53,406.94
1341,BR-7754,State Bank of India (Consolidated),Chennai,Urban,2019,Post-Merger,2017-01-04,4.63,1.57,50.26,0.52,52.3,15.26,242.8,336.11
1342,BR-2075,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2021,Post-Merger,2017-04-01,8.6,2.94,51.12,0.75,47.11,15.46,1097.41,1276.11
1343,BR-5317,State Bank of India (Consolidated),Delhi NCR,Rural,2018,Post-Merger,2017-04-01,6.94,3.08,45.02,0.37,47.7,13.35,90.12,122.07
1344,BR-8445,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,2017-04-01,3.9,1.05,43.85,0.64,41.74,14.44,1154.56,1403.31
