record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
473,BR-6649,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,18.62%,10.11%,53.12%,0.31%,46.82%,11.39%,419.16,601.40
474,BR-9636,State Bank of India (Consolidated),Hyderabad,Rural,2018,Post-Merger,2017-04-01,5.31%,1.80%,49.73%,0.42%,44.20%,14.90%,196.46,243.52
475,BR-8151,State Bank of India (Parent),Hyderabad,Metro,2014,Pre-Merger,2017-04-01,4.07%,2.57%,54.41%,0.48%,38.68%,12.13%,486.25,664.62
476,BR-9428,State Bank of Patiala,Jaipur,Metro,2015,Pre-Merger,2017-04-01,4.67%,2.91%,56.57%,0.08%,35.77%,11.87%,480.15,590.71
477,BR-4513,State Bank of India (Consolidated),Kolkata,Metro,2021,Post-Merger,2017-04-01,6.32%,2.51%,43.41%,0.74%,45.36%,11.50%,134.03,183.43
478,BR-3907,State Bank of India (Parent),Hyderabad,Semi-Urban,2016,Pre-Merger,2017-04-01,8.44%,5.49%,55.78%,0.96%,38.70%,12.57%,915.14,"1,235.52"
479,BR-2649,State Bank of India (Parent),Ahmedabad,Metro,2016,Pre-Merger,01/04/2017,11.99%,7.37%,53.86%,0.26%,46.61%,11.31%,"1,323.82","1,833.42"
480,BR-4981,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,01/04/2017,5.35%,1.77%,43.50%,0.96%,45.65%,16.24%,"1,045.56","1,266.03"
481,BR-6330,State Bank of India (Consolidated),Hyderabad,Semi-Urban,2021,Post-Merger,2017-04-01,5.38%,1.67%,48.22%,0.54%,40.77%,14.01%,658.52,952.20
482,BR-8111,State Bank of India (Parent),Lucknow,Metro,2016,Pre-Merger,2017-04-01,4.41%,2.50%,46.20%,0.82%,41.25%,14.17%,788.73,933.10
483,BR-6463,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2019,Post-Merger,2017-04-01,5.15%,1.39%,46.31%,0.80%,48.90%,15.14%,"1,395.87","1,807.80"
484,BR-9809,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2019,Post-Merger,2017-04-01,4.44%,1.22%,40.78%,0.39%,47.85%,14.82%,297.85,375.28
485,BR-4078,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2020,Post-Merger,2017-04-01,8.30%,2.71%,45.75%,0.80%,37.72%,13.89%,791.65,"1,001.54"
486,BR-7523,State Bank of Bikaner and Jaipur,Chandigarh,Metro,2016,Pre-Merger,01/04/2017,9.79%,5.58%,49.47%,0.74%,43.90%,11.23%,790.41,"1,007.41"
487,BR-1233,State Bank of Mysore   ,Thiruvananthapuram,Urban,2014,Pre-Merger,01/04/2017,9.56%,5.08%,50.64%,1.01%,32.23%,13.89%,"1,267.53","1,539.59"
488,BR-6141,State Bank of India (Parent),Lucknow,Semi-Urban,2016,Pre-Merger,2017-04-01,13.39%,7.81%,52.77%,0.88%,45.79%,13.57%,722.91,"1,012.55"
489,BR-6988,State Bank of India (Consolidated),Hyderabad,Metro,2019,Post-Merger,2017-04-01,7.85%,2.27%,45.67%,0.86%,49.89%,15.05%,374.67,494.81
490,BR-8777,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,12.90%,7.36%,53.94%,0.54%,38.38%,11.94%,"1,108.87","1,378.83"
491,BR-9998,State Bank of Hyderabad   ,Mumbai Metro,Rural,2016,Pre-Merger,01/04/2017,10.55%,6.23%,49.07%,1.00%,42.26%,12.15%,"1,114.36","1,387.31"
492,BR-5060,State Bank of India (Consolidated),Jaipur,Metro,2018,Post-Merger,01/04/2017,7.80%,2.85%,46.36%,0.80%,46.17%,16.97%,854.96,"1,075.39"
493,BR-1368,State Bank of Bikaner and Jaipur,Jaipur,Semi-Urban,2014,Pre-Merger,2017-04-01,7.70%,3.90%,54.28%,0.54%,48.13%,10.41%,"1,137.55","1,365.60"
494,BR-8420,State Bank of India (Consolidated),Bhopal,Semi-Urban,2019,Post-Merger,2017-04-01,6.00%,2.30%,48.37%,0.53%,49.56%,14.72%,"1,251.85","1,765.69"
495,BR-4641,State Bank of India (Consolidated),Jaipur,Urban,2018,Post-Merger,2017-04-01,5.35%,1.82%,52.87%,0.42%,43.20%,16.71%,444.82,618.41
496,BR-2736,State Bank of India (Consolidated)   ,Kolkata,Urban,2020,Post-Merger,01/04/2017,7.23%,3.16%,48.08%,1.10%,43.86%,14.14%,430.25,554.11
497,BR-4620,State Bank of India (Consolidated),Mumbai Metro,Urban,2020,Post-Merger,2017-04-01,4.30%,1.43%,47.70%,1.07%,49.25%,11.61%,705.66,992.92
498,BR-9445,State Bank of India (Consolidated),Chennai,Metro,2018,Post-Merger,2017-04-01,5.86%,2.15%,47.60%,0.89%,43.98%,14.12%,667.50,827.55
499,BR-4883,State Bank of Patiala,Bengaluru,Urban,2017,Pre-Merger,2017-04-01,5.73%,3.31%,52.52%,0.80%,40.18%,12.23%,"1,483.49","1,913.08"
500,BR-9183,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2019,Post-Merger,2017-04-01,8.95%,2.42%,44.47%,1.29%,45.37%,15.90%,336.84,461.62
501,BR-9795,State Bank of India (Consolidated),Bhopal,Semi-Urban,2019,Post-Merger,01/04/2017,9.21%,2.51%,55.01%,0.81%,41.76%,15.25%,"1,455.72","1,885.54"
502,BR-6153,Bharatiya Mahila Bank,Delhi NCR,Rural,2015,Pre-Merger,01/04/2017,17.24%,9.95%,57.32%,0.18%,42.81%,10.87%,656.11,762.61
503,BR-5223,State Bank of Travancore,Chandigarh,Semi-Urban,2017,Pre-Merger,2017-04-01,9.74%,6.10%,57.47%,0.11%,44.88%,11.22%,717.70,996.84
504,BR-1356,State Bank of India (Parent),Jaipur,Urban,2014,Pre-Merger,2017-04-01,12.10%,7.20%,55.61%,-0.25%,50.36%,11.83%,94.27,113.92
505,BR-3739,State Bank of India (Consolidated),Ahmedabad,Metro,2021,Post-Merger,2017-04-01,5.30%,1.62%,48.39%,0.84%,44.24%,13.39%,710.06,"1,006.43"
506,BR-3686,State Bank of Patiala,Thiruvananthapuram,Rural,2015,Pre-Merger,01/04/2017,5.38%,2.88%,54.27%,-0.15%,43.35%,12.93%,"1,379.50","1,940.07"
507,BR-5439,State Bank of India (Consolidated),Hyderabad,Rural,2021,Post-Merger,01/04/2017,8.46%,2.47%,49.91%,1.37%,46.43%,13.50%,"1,442.89","1,952.01"
508,BR-6755,State Bank of India (Parent),Bengaluru,Semi-Urban,2016,Pre-Merger,01/04/2017,17.04%,9.62%,52.70%,0.67%,39.64%,11.37%,393.02,561.07
509,BR-4740,State Bank of Bikaner and Jaipur,Mumbai Metro,Urban,2016,Pre-Merger,2017-04-01,5.89%,3.80%,56.39%,-0.17%,40.96%,12.35%,285.10,365.67
510,BR-9128,State Bank of India (Parent),Kolkata,Metro,2017,Pre-Merger,2017-04-01,19.14%,9.66%,56.48%,-0.70%,41.94%,13.25%,943.17,"1,198.78"
511,BR-2699,State Bank of India (Consolidated),Jaipur,Urban,2019,Post-Merger,2017-04-01,6.94%,2.27%,54.05%,1.32%,38.52%,14.65%,464.37,585.64
512,BR-8233,State Bank of India (Consolidated)   ,Chandigarh,Urban,2020,Post-Merger,01/04/2017,6.33%,2.69%,37.00%,0.81%,49.92%,12.99%,487.52,597.20
513,BR-9002,State Bank of India (Consolidated),Chandigarh,Urban,2020,Post-Merger,2017-04-01,5.23%,1.72%,56.25%,0.89%,46.21%,16.38%,"1,421.14","1,724.81"
514,BR-2353,State Bank of Patiala,Delhi NCR,Semi-Urban,2016,Pre-Merger,2017-04-01,3.37%,2.23%,51.65%,0.70%,41.79%,11.35%,161.07,217.74
515,BR-4671,State Bank of India (Parent),Bhopal,Urban,2014,Pre-Merger,2017-04-01,15.51%,8.07%,54.56%,0.11%,30.81%,13.65%,323.78,450.81
516,BR-4057,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2020,Post-Merger,2017-04-01,6.22%,2.10%,47.97%,1.24%,45.23%,13.19%,945.76,"1,160.22"
517,BR-4301,State Bank of India (Consolidated),Chennai,Urban,2020,Post-Merger,2017-04-01,5.85%,2.51%,52.73%,0.57%,40.04%,15.08%,206.06,290.44
518,BR-9705,State Bank of India (Consolidated),Bengaluru,Urban,2021,Post-Merger,2017-04-01,6.71%,2.46%,42.69%,0.81%,45.93%,13.82%,874.80,"1,100.24"
519,BR-8740,State Bank of India (Consolidated),Lucknow,Metro,2020,Post-Merger,2017-04-01,5.03%,2.20%,46.41%,1.23%,43.87%,15.16%,"1,320.10","1,534.61"
520,BR-2231,State Bank of India (Consolidated),Bhopal,Metro,2021,Post-Merger,2017-04-01,3.38%,1.20%,49.38%,0.65%,55.44%,16.06%,649.25,804.56
521,BR-4258,State Bank of India (Parent),Ahmedabad,Metro,2015,Pre-Merger,2017-04-01,13.09%,7.87%,57.20%,0.84%,45.90%,13.43%,498.48,658.67
522,BR-3138,State Bank of Bikaner and Jaipur,Kolkata,Metro,2014,Pre-Merger,2017-04-01,8.12%,5.31%,51.58%,0.85%,37.85%,11.39%,561.72,729.93
523,BR-1873,State Bank of India (Parent),Delhi NCR,Rural,2016,Pre-Merger,2017-04-01,11.32%,6.16%,50.89%,1.20%,37.66%,13.74%,104.55,137.47
524,BR-7843,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,10.97%,6.31%,56.51%,-0.21%,37.55%,12.82%,"1,341.72","1,720.85"
525,BR-2224,State Bank of Hyderabad,Lucknow,Urban,2017,Pre-Merger,2017-04-01,11.23%,7.40%,57.50%,1.20%,39.31%,12.25%,914.03,"1,098.90"
526,BR-4262,State Bank of India (Parent),Chennai,Semi-Urban,2014,Pre-Merger,2017-04-01,6.55%,3.61%,53.16%,0.17%,44.65%,11.46%,"1,366.17","1,970.74"
527,BR-2689,State Bank of India (Parent),Delhi NCR,Urban,2017,Pre-Merger,2017-04-01,10.88%,5.76%,58.62%,-0.67%,38.75%,11.84%,"1,484.78","1,731.88"
528,BR-8232,State Bank of India (Consolidated)   ,Mumbai Metro,Metro,2020,Post-Merger,01/04/2017,9.08%,,,0.91%,46.09%,15.49%,"1,252.76","1,554.74"
529,BR-9974,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2014,Pre-Merger,01/04/2017,15.75%,8.91%,59.72%,1.20%,41.72%,12.48%,335.11,395.41
530,BR-1968,State Bank of India (Parent),Delhi NCR,Metro,2015,Pre-Merger,2017-04-01,13.84%,7.50%,53.79%,1.20%,42.78%,12.22%,"1,451.39","1,762.83"
531,BR-1583,State Bank of India (Consolidated),Chennai,Rural,2021,Post-Merger,2017-04-01,5.27%,1.66%,51.17%,0.72%,47.52%,13.06%,"1,032.03","1,276.26"
532,BR-3889,State Bank of India (Parent),Ahmedabad,Rural,2015,Pre-Merger,2017-04-01,9.03%,5.99%,52.90%,-0.43%,49.71%,10.96%,181.86,221.51
533,BR-6298,State Bank of India (Parent),Chennai,Urban,2014,Pre-Merger,01/04/2017,15.35%,10.41%,54.77%,-0.50%,46.66%,12.69%,"1,236.68","1,508.97"
534,BR-7668,State Bank of India (Parent),Chandigarh,Urban,2014,Pre-Merger,2017-04-01,8.74%,5.28%,54.52%,0.71%,41.83%,11.40%,563.12,792.18
535,BR-4167,State Bank of India (Consolidated),Mumbai Metro,Metro,2019,Post-Merger,01/04/2017,4.45%,1.79%,50.53%,0.56%,41.84%,14.92%,"1,403.06","1,700.60"
536,BR-9641,State Bank of Bikaner and Jaipur,Delhi NCR,Urban,2016,Pre-Merger,01/04/2017,9.63%,6.38%,53.70%,0.74%,44.86%,12.18%,"1,225.53","1,410.70"
537,BR-9444,State Bank of Patiala,Bhopal,Rural,2016,Pre-Merger,2017-04-01,14.00%,8.93%,57.40%,-0.45%,37.61%,11.66%,"1,362.74","1,595.64"
538,BR-4758,State Bank of India (Consolidated),Hyderabad,Rural,2019,Post-Merger,2017-04-01,8.21%,2.34%,50.07%,0.70%,40.78%,16.22%,"1,406.86","1,638.34"
539,BR-7651,State Bank of Hyderabad   ,Mumbai Metro,Urban,2017,Pre-Merger,01/04/2017,6.07%,3.34%,,0.76%,42.69%,12.38%,305.67,356.42
540,BR-1244,State Bank of Bikaner and Jaipur,Bhopal,Rural,2015,Pre-Merger,2017-04-01,16.72%,9.29%,55.82%,0.50%,39.69%,12.34%,884.18,"1,219.27"
541,BR-9847,State Bank of India (Parent),Lucknow,Semi-Urban,2015,Pre-Merger,2017-04-01,13.00%,8.00%,54.13%,-0.64%,38.25%,12.38%,533.04,767.95
542,BR-6374,State Bank of India (Parent),Jaipur,Rural,2017,Pre-Merger,2017-04-01,2.29%,1.49%,60.83%,-0.38%,35.35%,12.05%,934.39,"1,091.56"
543,BR-1939,State Bank of India (Parent),Hyderabad,Urban,2016,Pre-Merger,2017-04-01,4.95%,2.59%,48.86%,0.41%,49.24%,11.23%,542.50,700.79
544,BR-2543,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,01/04/2017,8.41%,2.72%,48.51%,0.92%,50.15%,12.86%,306.68,435.14
545,BR-9201,State Bank of Patiala,Chennai,Metro,2014,Pre-Merger,01/04/2017,12.12%,6.91%,49.18%,1.20%,37.00%,10.46%,"1,266.96","1,495.50"
546,BR-7265,State Bank of India (Parent),Kolkata,Semi-Urban,2014,Pre-Merger,2017-04-01,6.09%,3.25%,59.53%,0.36%,40.28%,12.08%,586.09,805.46
547,BR-6310,State Bank of Patiala,Chandigarh,Urban,2016,Pre-Merger,2017-04-01,9.29%,4.71%,65.75%,0.33%,41.47%,12.68%,483.69,641.24
548,BR-8819,State Bank of India (Consolidated),Delhi NCR,Rural,2019,Post-Merger,01/04/2017,4.15%,1.26%,53.65%,0.10%,49.44%,14.88%,640.63,860.89
549,BR-8522,State Bank of Patiala,Delhi NCR,Metro,2017,Pre-Merger,2017-04-01,8.54%,4.96%,55.93%,0.03%,44.53%,10.28%,738.24,"1,045.61"
550,BR-1256,State Bank of Travancore,Delhi NCR,Metro,2015,Pre-Merger,01/04/2017,9.01%,6.03%,63.58%,0.49%,39.21%,12.57%,933.36,"1,082.97"
551,BR-3402,State Bank of India (Consolidated),Mumbai Metro,Metro,2020,Post-Merger,2017-04-01,4.04%,1.51%,39.76%,0.78%,42.69%,14.46%,985.11,"1,297.40"
552,BR-2695,State Bank of Bikaner and Jaipur   ,Lucknow,Urban,2017,Pre-Merger,01/04/2017,5.72%,3.36%,59.84%,1.20%,38.79%,11.92%,209.13,298.42
553,BR-2789,State Bank of India (Consolidated),Chennai,Semi-Urban,2018,Post-Merger,2017-04-01,3.16%,0.83%,49.81%,0.71%,48.90%,14.60%,659.42,796.17
554,BR-7475,State Bank of India (Parent),Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,10.51%,5.27%,51.54%,0.56%,40.81%,13.91%,"1,193.68","1,581.84"
555,BR-9469,State Bank of Bikaner and Jaipur,Delhi NCR,Rural,2014,Pre-Merger,01/04/2017,11.50%,7.64%,51.39%,1.13%,51.39%,12.94%,749.76,990.80
556,BR-2186,State Bank of India (Consolidated)   ,Kolkata,Rural,2020,Post-Merger,01/04/2017,8.14%,,,0.27%,50.17%,14.80%,227.62,327.48
557,BR-7802,State Bank of India (Parent),Thiruvananthapuram,Metro,2016,Pre-Merger,2017-04-01,6.84%,4.33%,59.02%,-1.39%,40.92%,13.92%,267.49,368.30
558,BR-5108,State Bank of Travancore,Thiruvananthapuram,Urban,2016,Pre-Merger,01/04/2017,14.27%,8.11%,52.74%,0.50%,42.00%,12.19%,"1,174.02","1,424.27"
559,BR-4052,State Bank of India (Consolidated),Delhi NCR,Urban,2018,Post-Merger,2017-04-01,5.60%,1.94%,39.66%,0.32%,45.10%,13.58%,"1,378.63","1,632.18"
560,BR-6308,State Bank of India (Consolidated),Mumbai Metro,Rural,2021,Post-Merger,2017-04-01,4.70%,1.94%,43.08%,0.82%,44.98%,14.71%,272.43,355.66
561,BR-5893,State Bank of India (Consolidated),Chennai,Metro,2018,Post-Merger,2017-04-01,4.83%,1.58%,41.52%,0.71%,50.48%,13.46%,802.94,958.90
562,BR-1324,State Bank of India (Parent),Chandigarh,Urban,2014,Pre-Merger,01/04/2017,7.38%,3.70%,56.49%,0.38%,47.13%,9.66%,"1,454.52","1,784.05"
563,BR-4081,State Bank of Travancore,Bhopal,Urban,2014,Pre-Merger,2017-04-01,6.67%,4.17%,52.87%,0.65%,38.35%,12.27%,"1,067.48","1,491.95"
564,BR-5302,State Bank of India (Parent),Jaipur,Metro,2015,Pre-Merger,2017-04-01,8.82%,4.92%,60.03%,0.22%,41.76%,12.90%,640.82,785.78
565,BR-9431,State Bank of India (Consolidated)   ,Delhi NCR,Metro,2018,Post-Merger,01/04/2017,2.81%,0.81%,45.79%,0.62%,41.25%,11.50%,535.41,770.55
566,BR-3985,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,2017-04-01,5.46%,1.44%,44.13%,1.44%,44.06%,14.27%,228.48,323.14
567,BR-8600,State Bank of India (Consolidated),Mumbai Metro,Semi-Urban,2021,Post-Merger,2017-04-01,6.12%,2.56%,46.99%,0.65%,46.21%,14.08%,308.21,444.89
568,BR-3460,State Bank of Hyderabad   ,Mumbai Metro,Urban,2015,Pre-Merger,01/04/2017,6.68%,,,0.04%,44.87%,11.46%,124.32,179.03
569,BR-1246,State Bank of India (Parent),Thiruvananthapuram,Semi-Urban,2017,Pre-Merger,01/04/2017,7.46%,5.01%,63.38%,0.47%,34.51%,14.28%,176.57,213.32
570,BR-4614,State Bank of India (Parent),Bhopal,Urban,2016,Pre-Merger,2017-04-01,9.27%,5.60%,48.50%,0.49%,46.16%,12.24%,576.72,736.73
571,BR-2509,State Bank of India (Consolidated),Lucknow,Urban,2019,Post-Merger,01/04/2017,7.98%,2.88%,49.84%,0.86%,43.64%,14.77%,"1,082.51","1,320.94"
572,BR-9080,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,2017-04-01,4.32%,1.40%,57.47%,0.70%,49.36%,15.83%,221.28,294.58
573,BR-7338,State Bank of India (Consolidated),Mumbai Metro,Rural,2019,Post-Merger,01/04/2017,8.86%,2.37%,40.72%,0.34%,44.57%,14.14%,"1,056.16","1,317.69"
574,BR-8690,State Bank of India (Parent),Bhopal,Metro,2014,Pre-Merger,01/04/2017,10.66%,6.71%,60.72%,1.20%,44.11%,12.85%,262.58,303.41
575,BR-6899,State Bank of India (Consolidated),Lucknow,Urban,2020,Post-Merger,2017-04-01,6.80%,2.49%,37.00%,0.37%,56.00%,13.46%,207.12,265.14
576,BR-9146,State Bank of India (Consolidated),Chennai,Urban,2018,Post-Merger,2017-04-01,5.50%,2.13%,45.62%,1.04%,44.78%,13.90%,955.08,"1,225.52"
577,BR-2074,State Bank of India (Consolidated),Lucknow,Rural,2018,Post-Merger,01/04/2017,4.40%,1.37%,46.21%,1.22%,49.80%,13.70%,354.70,430.29
578,BR-8234,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2018,Post-Merger,2017-04-01,2.49%,1.05%,47.61%,0.84%,51.08%,13.73%,"1,437.01","1,985.41"
579,BR-7806,State Bank of Mysore,Mumbai Metro,Rural,2017,Pre-Merger,01/04/2017,10.11%,5.85%,49.93%,0.75%,35.00%,10.57%,399.79,490.59
580,BR-7000,State Bank of India (Parent),Hyderabad,Metro,2014,Pre-Merger,2017-04-01,15.15%,10.03%,59.32%,0.45%,42.36%,12.57%,"1,071.41","1,325.79"
581,BR-5175,State Bank of India (Consolidated),Mumbai Metro,Rural,2020,Post-Merger,2017-04-01,1.50%,0.52%,48.39%,0.73%,49.21%,13.03%,704.04,914.48
582,BR-7391,State Bank of India (Consolidated),Mumbai Metro,Rural,2018,Post-Merger,01/04/2017,5.16%,2.28%,48.83%,1.06%,43.63%,13.17%,382.07,508.56
583,BR-7107,State Bank of India (Consolidated),Chennai,Metro,2018,Post-Merger,01/04/2017,6.86%,2.86%,54.77%,1.01%,45.79%,12.00%,941.50,"1,345.53"
584,BR-4574,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2021,Post-Merger,2017-04-01,4.26%,1.16%,51.69%,0.92%,42.12%,13.14%,"1,197.51","1,397.39"
585,BR-7249,State Bank of Travancore,Hyderabad,Semi-Urban,2016,Pre-Merger,2017-04-01,6.74%,4.39%,58.76%,-0.63%,38.92%,13.42%,291.06,374.55
586,BR-3515,State Bank of India (Consolidated),Kolkata,Urban,2021,Post-Merger,2017-04-01,5.18%,1.71%,42.50%,0.63%,45.97%,13.32%,"1,484.69","1,781.70"
587,BR-5184,State Bank of India (Consolidated),Bhopal,Urban,2019,Post-Merger,2017-04-01,6.17%,1.67%,49.50%,0.79%,55.22%,14.22%,442.43,598.47
588,BR-3901,State Bank of India (Consolidated),Jaipur,Rural,2021,Post-Merger,2017-04-01,8.10%,3.34%,50.43%,1.21%,46.68%,13.39%,790.43,"1,121.01"
589,BR-5261,State Bank of India (Parent),Hyderabad,Semi-Urban,2017,Pre-Merger,2017-04-01,11.99%,6.32%,44.81%,0.53%,36.19%,12.70%,"1,081.81","1,462.10"
590,BR-7152,State Bank of Mysore,Hyderabad,Semi-Urban,2014,Pre-Merger,2017-04-01,10.55%,6.20%,48.60%,0.02%,42.56%,13.48%,710.98,"1,018.98"
591,BR-8953,State Bank of India (Parent),Kolkata,Rural,2014,Pre-Merger,2017-04-01,12.80%,6.81%,49.00%,0.87%,41.69%,13.47%,346.82,463.85
592,BR-3484,State Bank of India (Consolidated),Bhopal,Urban,2020,Post-Merger,2017-04-01,3.59%,1.53%,46.83%,1.21%,45.89%,13.65%,151.85,216.82
593,BR-7839,State Bank of India (Consolidated),Mumbai Metro,Urban,2018,Post-Merger,2017-04-01,6.38%,2.04%,45.49%,0.42%,50.67%,13.76%,240.00,317.54
594,BR-4629,State Bank of Patiala,Mumbai Metro,Urban,2016,Pre-Merger,2017-04-01,6.35%,4.19%,55.23%,-0.28%,40.46%,11.74%,382.31,526.36
595,BR-4683,State Bank of India (Parent)   ,Ahmedabad,Semi-Urban,2014,Pre-Merger,01/04/2017,7.51%,,,0.84%,44.27%,13.25%,757.33,"1,016.85"
596,BR-8678,State Bank of India (Consolidated),Jaipur,Urban,2018,Post-Merger,2017-04-01,8.22%,2.55%,51.51%,0.36%,44.46%,15.51%,"1,166.13","1,402.14"
597,BR-6539,State Bank of Travancore,Lucknow,Urban,2015,Pre-Merger,01/04/2017,3.87%,2.12%,55.41%,1.20%,49.40%,12.19%,466.65,560.36
598,BR-2472,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2018,Post-Merger,2017-04-01,9.16%,2.42%,45.90%,0.97%,47.82%,14.27%,"1,042.93","1,329.04"
599,BR-5576,State Bank of Mysore   ,Thiruvananthapuram,Metro,2017,Pre-Merger,01/04/2017,15.59%,10.03%,57.02%,0.14%,40.94%,11.90%,700.78,864.65
600,BR-2050,State Bank of India (Consolidated)   ,Delhi NCR,Metro,2019,Post-Merger,01/04/2017,4.69%,2.04%,48.20%,0.77%,48.11%,14.21%,87.60,120.40
601,BR-3634,State Bank of Travancore,Thiruvananthapuram,Rural,2014,Pre-Merger,2017-04-01,15.07%,7.92%,65.94%,0.49%,38.13%,11.55%,937.33,"1,124.03"
602,BR-9370,State Bank of India (Consolidated),Kolkata,Metro,2021,Post-Merger,2017-04-01,6.34%,2.06%,44.94%,0.75%,44.96%,12.83%,"1,237.80","1,753.71"
603,BR-2340,State Bank of India (Consolidated),Mumbai Metro,Urban,2019,Post-Merger,01/04/2017,6.95%,2.98%,45.89%,0.94%,41.19%,13.86%,"1,092.92","1,473.07"
604,BR-7037,State Bank of India (Consolidated),Bengaluru,Metro,2020,Post-Merger,2017-04-01,4.43%,1.85%,42.11%,1.21%,49.51%,13.98%,503.94,719.18
605,BR-6220,State Bank of India (Consolidated),Kolkata,Urban,2020,Post-Merger,2017-04-01,5.15%,2.25%,53.21%,0.29%,48.59%,12.44%,496.96,631.08
606,BR-1768,State Bank of Hyderabad   ,Chandigarh,Semi-Urban,2016,Pre-Merger,01/04/2017,12.67%,,,-0.18%,37.91%,11.24%,133.70,158.69
607,BR-2198,State Bank of India (Parent),Delhi NCR,Rural,2017,Pre-Merger,2017-04-01,13.71%,7.44%,54.60%,1.20%,35.69%,9.50%,594.76,788.65
608,BR-3015,State Bank of India (Parent),Delhi NCR,Rural,2015,Pre-Merger,2017-04-01,5.61%,3.22%,52.86%,1.20%,43.84%,10.09%,214.98,260.16
609,BR-2189,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2018,Post-Merger,2017-04-01,5.60%,2.08%,42.60%,0.45%,50.85%,14.33%,704.10,823.92
610,BR-1716,State Bank of India (Consolidated),Ahmedabad,Metro,2021,Post-Merger,2017-04-01,7.90%,2.34%,42.34%,1.04%,45.66%,15.61%,272.04,359.45
611,BR-1889,State Bank of India (Consolidated),Chennai,Urban,2020,Post-Merger,01/04/2017,3.10%,1.38%,51.09%,0.59%,41.66%,16.85%,"1,008.36","1,276.70"
612,BR-3949,State Bank of India (Consolidated),Delhi NCR,Urban,2019,Post-Merger,01/04/2017,9.45%,3.77%,47.31%,0.46%,44.59%,17.50%,"1,119.26","1,416.02"
613,BR-5975,State Bank of India (Consolidated),Chennai,Urban,2019,Post-Merger,01/04/2017,5.92%,2.43%,42.65%,0.62%,35.40%,14.66%,776.45,952.94
614,BR-9498,State Bank of India (Parent),Bengaluru,Urban,2016,Pre-Merger,2017-04-01,12.33%,7.95%,55.81%,0.13%,40.26%,9.50%,"1,330.52","1,694.91"
615,BR-1646,State Bank of Hyderabad,Mumbai Metro,Urban,2014,Pre-Merger,2017-04-01,8.84%,5.17%,61.34%,-0.13%,42.17%,12.68%,133.32,165.96
616,BR-2690,State Bank of India (Consolidated),Ahmedabad,Metro,2018,Post-Merger,2017-04-01,5.79%,2.34%,48.69%,0.64%,47.27%,15.79%,558.83,686.66
617,BR-1444,State Bank of India (Consolidated),Kolkata,Rural,2019,Post-Merger,2017-04-01,9.62%,2.81%,50.38%,1.00%,49.39%,12.87%,192.15,260.94
618,BR-5350,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,2017-04-01,4.99%,1.91%,46.14%,0.87%,42.79%,13.64%,745.21,990.75
619,BR-5765,State Bank of India (Consolidated),Hyderabad,Metro,2018,Post-Merger,2017-04-01,7.63%,3.41%,46.50%,0.42%,46.97%,14.14%,298.32,425.56
620,BR-8630,State Bank of India (Consolidated),Bengaluru,Urban,2019,Post-Merger,2017-04-01,7.63%,2.21%,49.73%,0.42%,44.38%,12.35%,"1,190.44","1,648.98"
621,BR-2287,State Bank of India (Consolidated),Delhi NCR,Metro,2018,Post-Merger,2017-04-01,6.68%,2.89%,44.16%,1.18%,52.74%,14.23%,448.56,555.19
622,BR-2897,State Bank of India (Parent),Chandigarh,Semi-Urban,2016,Pre-Merger,01/04/2017,11.10%,7.39%,45.74%,0.94%,37.76%,13.14%,"1,064.78","1,237.18"
623,BR-2264,State Bank of India (Consolidated),Chennai,Semi-Urban,2018,Post-Merger,2017-04-01,6.92%,2.29%,37.88%,1.11%,43.32%,15.23%,372.80,456.66
624,BR-2384,State Bank of Patiala,Jaipur,Rural,2017,Pre-Merger,2017-04-01,6.73%,3.62%,47.49%,1.20%,42.40%,12.50%,"1,288.43","1,782.11"
625,BR-3970,State Bank of India (Parent),Kolkata,Metro,2017,Pre-Merger,2017-04-01,11.99%,7.91%,54.20%,0.51%,39.21%,11.52%,749.68,"1,022.04"
